,hour,stop_ID,card_id,StopLocationID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
18905,16,18201,2,18201.0,La Trobe Street - Stop 7,7-Flagstaff Railway Station/William St (Melbourne City),Safety Zone,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.81201,144.95651
18906,16,18210,2,18210.0,Bourke Street - Stop 5,5-Bourke St/William St (Melbourne City),Safety Zone,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.81544,144.95816000000002
18907,16,18211,1,18211.0,Collins Street - Stop 4,4-Collins St/William St (Melbourne City),Safety Zone,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.81746,144.95909
18908,16,18215,1,18215.0,Casino East - Stop 115,115-Casino/Southbank/Queens Bridge St (Southbank),Platform,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.82182,144.96131
18909,16,18221,2,18221.0,Kings Way - Stop 119,119-Kings Way/Park St (South Melbourne),Safety Zone,South Melbourne,3205.0,Melbourne,Port Phillip,Greater Metro,-37.83336,144.96816
18910,16,18224,2,18224.0,Kings Way - Stop 20,20-Kings Way/Sturt St (Southbank),Safety Zone,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.83014,144.96531000000002
18911,16,18232,1,18232.0,Kings Way - Stop 20,20-Kings Way/Sturt St (Southbank),Safety Zone,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.83014,144.96541000000002
18912,16,18233,3,18233.0,City Road - Stop 116,116-City Rd/Kings Way (Southbank),Platform,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.82626,144.96058
18913,16,18335,1,18335.0,Michael Street,Michael St/Princes Hwy (Pakenham),Kerbside,Pakenham,3810.0,Melbourne,Cardinia,Greater Metro,-38.061863,145.456062
18914,16,18347,1,18347.0,Pakington Street - Stop 34,34-Pakington St/High St (Kew),Kerbside,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.805621,145.033843
18915,16,18401,1,18401.0,Booran Road - Stop 58,58-Booran Rd/Glenhuntly Rd (Caulfield),Kerbside,Caulfield,3162.0,Melbourne,Glen Eira,Greater Metro,-37.88896,145.03781
18916,16,18410,1,18410.0,Centre Road - Stop 67,67-Centre Rd/Truganini Rd (Carnegie),Kerbside,Carnegie,3163.0,Melbourne,Glen Eira,Greater Metro,-37.8927,145.05437
18917,16,18411,2,18411.0,Carnegie - Stop 68,68-Carnegie/Truganini Rd (Carnegie),Platform,Carnegie,3163.0,Melbourne,Glen Eira,Greater Metro,-37.89395,145.05593000000002
18918,16,18412,4,18412.0,East Brighton - Stop 68,68-East Brighton/Hawthorn Rd (Brighton East),Platform,Brighton East,3187.0,Melbourne,Bayside,Greater Metro,-37.91427,145.01683
18919,16,18440,1,18440.0,Cantala Avenue - Stop 41,41-Cantala Ave/Dandenong Rd (Armadale),Safety Zone,Armadale,3143.0,Melbourne,Stonnington,Greater Metro,-37.86197,145.01764
18920,16,18443,1,18443.0,Orrong Road - Stop 38,38-Orrong Rd/Dandenong Rd (Armadale),Platform,Armadale,3143.0,Melbourne,Stonnington,Greater Metro,-37.860171,145.01039699999998
18921,16,18445,1,18445.0,Alexandra Street - Stop 36,36-Alexandra St/Dandenong Rd (Prahran),Platform,Prahran,3181.0,Melbourne,Stonnington,Greater Metro,-37.859364,145.00439699999998
18922,16,18450,1,18450.0,Casino East - Stop 115,115-Casino East/Queens Bridge St (Southbank),Platform,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.821709000000006,144.96123
18923,16,18451,1,18451.0,East Malvern - Stop 64,64-Darling Rd/Waverley Rd (Malvern East),Safety Zone,Malvern East,3145.0,Melbourne,Stonnington,Greater Metro,-37.87738,145.058885
18924,16,18452,2,18452.0,Hughes Street - Stop 63,63-Hughes St/Waverley Rd (Malvern East),Kerbside,Malvern East,3145.0,Melbourne,Stonnington,Greater Metro,-37.8771,145.05691000000002
18925,16,18463,1,18463.0,Caulfield Park Bowling Club - Stop 52,52-Caulfield Park Bowling Club/255 Balaclava Rd (Caulfield North),Kerbside,Caulfield North,3161.0,Melbourne,Glen Eira,Greater Metro,-37.87314,145.02813999999998
18926,16,18465,1,18465.0,Flinders Street - Stop 1,1-Flinders St/Queens Bridge St (Melbourne City),Safety Zone,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.81943,144.96111000000002
18927,16,18469,1,18469.0,Collins Street - Stop 4,4-Collins St/William St (Melbourne City),Safety Zone,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.817820000000005,144.95917
18928,16,18474,1,18474.0,Highpoint SC,Highpoint Shopping Centre/Rosamond Rd (Maribyrnong),Bus Bay,Maribyrnong,3032.0,Melbourne,Maribyrnong,Greater Metro,-37.773189,144.887822
18929,16,18475,1,18475.0,Highpoint SC,Highpoint Shopping Centre/Rosamond Rd (Maribyrnong),Bus Bay,Maribyrnong,3032.0,Melbourne,Maribyrnong,Greater Metro,-37.773127,144.887889
18930,16,18476,2,18476.0,Highpoint SC,Highpoint Shopping Centre/Rosamond Rd (Maribyrnong),Bus Bay,Maribyrnong,3032.0,Melbourne,Maribyrnong,Greater Metro,-37.773016,144.887826
18931,16,18477,1,18477.0,Highpoint SC,Highpoint Shopping Centre/Rosamond Rd (Maribyrnong),Kerbside,Maribyrnong,3032.0,Melbourne,Maribyrnong,Greater Metro,-37.77302,144.88759
18932,16,18481,1,18481.0,Dorcas Street - Stop 22,22-Dorcas St/Eastern Rd (South Melbourne),Kerbside,South Melbourne,3205.0,Melbourne,Port Phillip,Greater Metro,-37.83222,144.96499
18933,16,18499,1,18499.0,Edgewater Boulevard - Stop 56,56-Edgewater Square/Gordon St (Maribyrnong),Kerbside,Maribyrnong,3032.0,Melbourne,Maribyrnong,Greater Metro,-37.784445,144.890876
18934,16,18510,1,18510.0,Moonee Ponds - Stop 32,32-Moonee Ponds/Ascot Vale Rd (Moonee Ponds),Safety Zone,Moonee Ponds,3039.0,Melbourne,Moonee Valley,Greater Metro,-37.767604999999996,144.924827
18935,16,18538,1,18538.0,Canning Street - Stop 17,17-Canning St/Abbotsford St (North Melbourne),Safety Zone,North Melbourne,3051.0,Melbourne,Melbourne,Greater Metro,-37.79672,144.94654
18936,16,18546,1,18546.0,Melbourne Zoo - Stop 26,26-Melbourne Zoo/Royal Park (Parkville),Platform,Parkville,3052.0,Melbourne,Melbourne,Greater Metro,-37.7824,144.949298
18937,16,18566,2,18566.0,Balwyn Road - Stop 51,51-Balwyn Rd/Doncaster Rd (Balwyn North),Platform,Balwyn North,3104.0,Melbourne,Boroondara,Greater Metro,-37.794655,145.084536
18938,16,18568,1,18568.0,Buchanan Avenue - Stop 49,49-Buchanan Ave/Doncaster Rd (Balwyn North),Kerbside,Balwyn North,3104.0,Melbourne,Boroondara,Greater Metro,-37.793941,145.077723
18939,16,18591,1,18591.0,Victoria Street - Stop 65,65-Victoria St/Church St (Richmond),Safety Zone,Richmond,3121.0,Melbourne,Yarra,Greater Metro,-37.810724,145.000627
18940,16,18606,1,18606.0,Toorak Road - Stop 50,50-Toorak Rd/Chapel St (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.839644,144.995501
18941,16,18607,1,18607.0,Arthur Street - Stop 49,49-Arthur St/Chapel St (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.841972999999996,144.995051
18942,16,18609,1,18609.0,Commercial Road - Stop 47,47-Commercial Rd/Chapel St (Prahran),Kerbside,Prahran,3181.0,Melbourne,Stonnington,Greater Metro,-37.846973,144.994031
18943,16,18621,1,18621.0,Carlisle St - Stop 37,37-Carlisle St/Chapel St (St Kilda),Kerbside,St Kilda,3182.0,Melbourne,Port Phillip,Greater Metro,-37.86849,144.990261
18944,16,18622,3,18622.0,Brighton Road Terminus - Stop 36,36-Brighton Rd/Chapel St (St Kilda),Kerbside,St Kilda,3182.0,Melbourne,Port Phillip,Greater Metro,-37.871089000000005,144.989774
18945,16,18625,2,18625.0,Barkly Street - Stop 33,33-Barkly St/Carlisle St (St Kilda),Kerbside,St Kilda,3182.0,Melbourne,Port Phillip,Greater Metro,-37.867117,144.981162
18946,16,18626,1,18626.0,Fountain Dr,Fountain Dr/Tinks Rd (Narre Warren),Kerbside,Narre Warren,3805.0,Melbourne,Casey,Greater Metro,-38.013172,145.290697
18947,16,18629,1,18629.0,St John of God Hospital,St John Of God Hospital/Gloucester Ave (Berwick),Kerbside,Berwick,3806.0,Melbourne,Casey,Greater Metro,-38.036297999999995,145.345314
18948,16,18659,1,18659.0,Montague Street - Stop 28,28-Montague St/Bridport St (Albert Park),Kerbside,Albert Park,3206.0,Melbourne,Port Phillip,Greater Metro,-37.84073,144.95532
18949,16,18663,8,18663.0,Beaconsfield Parade - Stop 32,32-Beaconsfield Pde/Victoria Ave (Albert Park),Platform,Albert Park,3206.0,Melbourne,Port Phillip,Greater Metro,-37.8472,144.94866000000002
18950,16,18669,2,18669.0,Randall Place - Stop 25,25-Randall Pl/Park St (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.835966,144.982067
18951,16,18692,1,18692.0,Edithvale Station,Edithvale Railway Station/Station St (Edithvale),Bus Bay,Edithvale,3196.0,Melbourne,Kingston,Greater Metro,-38.037876000000004,145.10853500000002
18952,16,18702,2,18702.0,Myrtle Street - Stop 126,126-Myrtle St/Toorak Rd (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.838786,144.989504
18953,16,18704,1,18704.0,Chapel Street - Stop 128,128-Chapel St/Toorak Rd (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.839582,144.995826
18954,16,18708,1,18708.0,Mathoura Road - Stop 132,132-Toorak Village/Toorak Rd (Toorak),Kerbside,Toorak,3142.0,Melbourne,Stonnington,Greater Metro,-37.841096,145.008452
18955,16,18717,1,18717.0,Blyth Street - Stop 125,125-Blyth St/Lygon St (Brunswick East),Kerbside,Brunswick East,3057.0,Melbourne,Moreland,Greater Metro,-37.766664,144.972508
18956,16,18720,1,18720.0,Mitchell Street - Stop 128,128-Mitchell St/Holmes St (Brunswick East),Kerbside,Brunswick East,3057.0,Melbourne,Moreland,Greater Metro,-37.759389,144.974329
18957,16,18726,1,18726.0,The Avenue - Stop 130,130-The Avenue/Nicholson St (Coburg),Kerbside,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.75357,144.97593999999998
18958,16,18732,2,18732.0,Deepdene Park - Stop 44,44-Deepdene Park/Whitehorse Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.811375,145.068669
18959,16,18734,2,18734.0,Balwyn Cinema - Stop 46,46-Balwyn Cinema/Whitehorse Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.81224,145.075931
18960,16,18736,1,18736.0,Balwyn Shopping Centre - Stop 48,48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.813196999999995,145.083793
18961,16,18741,3,18741.0,Newport Interchange,Newport Interchange/Mason St (Newport),Bus Bay,Newport,3015.0,Melbourne,Hobsons Bay,Greater Metro,-37.842488,144.882281
18962,16,18742,2,18742.0,Newport Interchange,Newport Interchange/Mason St (Newport),Kerbside,Newport,3015.0,Melbourne,Hobsons Bay,Greater Metro,-37.84265,144.88277
18963,16,18751,3,18751.0,Sunshine Station,Sunshine Station/Dickson St (Sunshine),Bus Bay,Sunshine,3020.0,Melbourne,Brimbank,Greater Metro,-37.78727,144.8329
18964,16,18755,1,18755.0,Sunbury Station,Sunbury Station/Brook St (Sunbury),Bus Bay,Sunbury,3429.0,Hume,Hume,Greater Metro,-37.578786,144.72878
18965,16,18759,1,18759.0,Sunbury Station,Sunbury Station/Brook St (Sunbury),Bus Bay,Sunbury,3429.0,Hume,Hume,Greater Metro,-37.578789,144.72855800000002
18966,16,18760,2,18760.0,Sunbury Station,Sunbury Station/Brook St (Sunbury),Bus Bay,Sunbury,3429.0,Hume,Hume,Greater Metro,-37.578992,144.728423
18967,16,18761,2,18761.0,Sunshine Station,Sunshine Station/Dickson St (Sunshine),Bus Bay,Sunshine,3020.0,Melbourne,Brimbank,Greater Metro,-37.78699,144.83279
18968,16,18762,1,18762.0,Sunshine Station,Sunshine Station/Dickson St (Sunshine),Bus Bay,Sunshine,3020.0,Melbourne,Brimbank,Greater Metro,-37.787,144.83302
18969,16,18763,1,18763.0,Sunshine Station,Sunshine Station/Dickson St (Sunshine),Bus Bay,Sunshine,3020.0,Melbourne,Brimbank,Greater Metro,-37.787290000000006,144.8331
18970,16,18764,1,18764.0,Sunshine Station,Sunshine Station/Dickson St (Sunshine),Bus Bay,Sunshine,3020.0,Melbourne,Brimbank,Greater Metro,-37.7872,144.83318
18971,16,18768,1,18768.0,Airport West Shoppingtown,Airport West Shoppingtown/Louis St (Airport West),Bus Bay,Airport West,3042.0,Melbourne,Moonee Valley,Greater Metro,-37.71366,144.88861
18972,16,18771,3,18771.0,Essendon Station,Essendon Railway Station/Russell St (Essendon),Kerbside,Essendon,3040.0,Melbourne,Moonee Valley,Greater Metro,-37.75588,144.91658
18973,16,18772,3,18772.0,Essendon Station,Essendon Railway Station/Russell St (Essendon),Kerbside,Essendon,3040.0,Melbourne,Moonee Valley,Greater Metro,-37.755995,144.916579
18974,16,18773,1,18773.0,Essendon Station,Essendon Railway Station/Russell St (Essendon),Kerbside,Essendon,3040.0,Melbourne,Moonee Valley,Greater Metro,-37.756199,144.916685
18975,16,18774,1,18774.0,Essendon Station,Essendon Railway Station/Rose St (Essendon),Bus Bay,Essendon,3040.0,Melbourne,Moonee Valley,Greater Metro,-37.756018,144.915854
18976,16,18775,3,18775.0,Essendon Station,Essendon Railway Station/Rose St (Essendon),Bus Bay,Essendon,3040.0,Melbourne,Moonee Valley,Greater Metro,-37.756629,144.915869
18977,16,18776,1,18776.0,Moonee Ponds Interchange,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Bus Bay,Moonee Ponds,3039.0,Melbourne,Moonee Valley,Greater Metro,-37.766557,144.924816
18978,16,18777,2,18777.0,Moonee Ponds Interchange,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Bus Bay,Moonee Ponds,3039.0,Melbourne,Moonee Valley,Greater Metro,-37.766513,144.924781
18979,16,18780,1,18780.0,Moonee Ponds Interchange,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Bus Bay,Moonee Ponds,3039.0,Melbourne,Moonee Valley,Greater Metro,-37.766413,144.924527
18980,16,18781,1,18781.0,Orrong Road - Stop 134,134-Orrong Rd/Toorak Rd (Toorak),Kerbside,Toorak,3142.0,Melbourne,Stonnington,Greater Metro,-37.841765,145.014117
18981,16,18783,1,18783.0,Irving Road - Stop 136,136-Irving Rd/Toorak Rd (Toorak),Kerbside,Toorak,3142.0,Melbourne,Stonnington,Greater Metro,-37.842465000000004,145.02008600000002
18982,16,18784,1,18784.0,Kooyong Road - Stop 137,137-Kooyong Rd/Toorak Rd (Toorak),Kerbside,Toorak,3142.0,Melbourne,Stonnington,Greater Metro,-37.842841,145.02307
18983,16,18789,3,18789.0,Lygon Street - Stop 112,112-Lygon St/Elgin St (Carlton),Safety Zone,Carlton,3053.0,Melbourne,Melbourne,Greater Metro,-37.797129999999996,144.967155
18984,16,18790,1,18790.0,Lytton Street - Stop 113,113-Lytton St/Lygon St (Carlton),Safety Zone,Carlton,3053.0,Melbourne,Melbourne,Greater Metro,-37.794131,144.968025
18985,16,18809,2,18809.0,Camberwell SC,Camberwell Shopping Centre/Station St (Camberwell),Bus Bay,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.829159999999995,145.05853000000002
18986,16,18810,1,18810.0,Craig Avenue,Craig Ave/Prospect Hill Rd (Camberwell),Kerbside,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.828738,145.061707
18987,16,18830,1,18830.0,Whitehorse Road,Whitehorse Rd/Union Rd (Surrey Hills),Kerbside,Surrey Hills,3127.0,Melbourne,Boroondara,Greater Metro,-37.814652,145.09958400000002
18988,16,18847,4,18847.0,Whitehorse Rd,Whitehorse Rd/Station St (Box Hill),Kerbside,Box Hill,3128.0,Melbourne,Whitehorse,Greater Metro,-37.817482,145.123972
18989,16,18849,2,18849.0,Moonee Ponds Interchange,Moonee Ponds Interchange/Mt Alexander Rd (Moonee Ponds),Bus Bay,Moonee Ponds,3039.0,Melbourne,Moonee Valley,Greater Metro,-37.766307,144.924478
18990,16,18852,5,18852.0,Moonee Ponds Station,Moonee Ponds Railway Station/Norwood Cres (Moonee Ponds),Kerbside,Moonee Ponds,3039.0,Melbourne,Moonee Valley,Greater Metro,-37.766009999999994,144.91917
18991,16,18860,2,18860.0,Glenroy Station,Glenroy Railway Station/Hartington St (Glenroy),Bus Bay,Glenroy,3046.0,Melbourne,Moreland,Greater Metro,-37.704588,144.91751200000002
18992,16,18861,4,18861.0,Glenroy Station,Glenroy Railway Station/Hartington St (Glenroy),Bus Bay,Glenroy,3046.0,Melbourne,Moreland,Greater Metro,-37.704524,144.91753
18993,16,18862,1,18862.0,Upper Ferntree Gully RS,Upper Ferntree Gully Railway Station/Burwood Hwy (Upper Ferntree Gully),Bus Bay,Upper Ferntree Gully,3156.0,Melbourne,Knox,Greater Metro,-37.893048,145.30858999999998
18994,16,18864,1,18864.0,Reservoir Station,Reservoir Railway Station/High St (Reservoir),Bus Bay,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.716832000000004,145.007252
18995,16,18889,1,18889.0,Camberwell Civic Centre,Camberwell Civic Centre/Opp 347 Camberwell Rd (Camberwell),Kerbside,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.834084000000004,145.059827
18996,16,18918,1,18918.0,Punt Road - Stop 27,27-Punt Rd/Commercial Rd (South Yarra),Safety Zone,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.845620000000004,144.98484
18997,16,18923,1,18923.0,Braille Library - Stop 28,28-Braille Library/Commercial Rd (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.8459,144.98741
18998,16,18976,1,18976.0,Glen Eira Road - Stop 39,39-Glen Eira Rd/Brighton Rd (Balaclava),Safety Zone,Balaclava,3183.0,Melbourne,Port Phillip,Greater Metro,-37.87664,144.99255
18999,16,18981,2,18981.0,Elsternwick Station - Stop 44,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),Kerbside,Elsternwick,3185.0,Melbourne,Glen Eira,Greater Metro,-37.88415,145.00038
19000,16,19018,1,19018.0,Arthur Street - Stop 49,49-Arthur St/Hawthorn Rd (Caulfield North),Kerbside,Caulfield North,3161.0,Melbourne,Glen Eira,Greater Metro,-37.86773,145.025749
19001,16,19034,2,19034.0,Chapel Street - Stop 32,32-Chapel St/Dandenong Rd (Windsor),Platform,Windsor,3181.0,Melbourne,Stonnington,Greater Metro,-37.857751,144.992479
19002,16,19036,2,19036.0,Cotham Road - Stop 70,70-Cotham Rd/Burke Rd (Kew),Safety Zone,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.81087,145.0606
19003,16,19039,1,19039.0,Camberwell Girls Grammar - Stop 67,67-Camberwell Girls Grammar/Burke Rd (Canterbury),Kerbside,Canterbury,3126.0,Melbourne,Boroondara,Greater Metro,-37.818490000000004,145.05921
19004,16,19044,1,19044.0,Camberwell Junction - Stop 61,61-Camberwell Junction/Burke Rd (Camberwell),Kerbside,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.83109,145.05684
19005,16,19073,1,19073.0,Bambra Road - Stop 54,54-Bambra Rd/Glenhuntly Rd (Caulfield),Kerbside,Caulfield,3162.0,Melbourne,Glen Eira,Greater Metro,-37.88767,145.02868999999998
19006,16,19079,1,19079.0,Glenhuntly Station - Stop 61,61-Glenhuntly Railway Station/Glenhuntly Rd (Caulfield South),Kerbside,Caulfield South,3162.0,Melbourne,Glen Eira,Greater Metro,-37.889309999999995,145.04182
19007,16,19094,1,19094.0,Swan Street - Stop 57,57-Swan St/Church St (Richmond),Kerbside,Richmond,3121.0,Melbourne,Yarra,Greater Metro,-37.825552,144.998026
19008,16,19128,2,19128.0,Chapel Street - Stop 31,31-Chapel St/Malvern Rd (Prahran),Kerbside,Prahran,3181.0,Melbourne,Stonnington,Greater Metro,-37.846940000000004,144.99428
19009,16,19133,2,19133.0,Alfred Hospital - Stop 26,26-Alfred Hospital/Commercial Rd (Prahran),Platform,Prahran,3181.0,Melbourne,Stonnington,Greater Metro,-37.84536,144.98231
19010,16,19231,1,19231.0,Reservoir Station,Reservoir Railway Station/High St (Reservoir),Bus Bay,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.717690999999995,145.006713
19011,16,19236,1,19236.0,Thomastown Station,Thomastown Railway Station/High St (Thomastown),Bus Bay,Thomastown,3074.0,Melbourne,Whittlesea,Greater Metro,-37.6806,145.01398899999998
19012,16,19239,3,19239.0,Thomastown Station,Thomastown Railway Station/Station St (Thomastown),Bus Bay,Thomastown,3074.0,Melbourne,Whittlesea,Greater Metro,-37.680062,145.014915
19013,16,19240,1,19240.0,Epping Plaza SC,Epping Plaza Shopping Centre/Cooper St (Epping),Kerbside,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.652363,145.017737
19014,16,19243,1,19243.0,Epping Plaza SC,Epping Plaza Shopping Centre/Cooper St (Epping),Bus Bay,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.652278,145.017658
19015,16,19254,2,19254.0,Gatehouse Street - Stop 16,16-Harker St/Flemington Rd (Parkville),Safety Zone,Parkville,3052.0,Melbourne,Melbourne,Greater Metro,-37.796423,144.951055
19016,16,19256,2,19256.0,Royal Childrens Hospital - Stop 19,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),Platform,North Melbourne,3051.0,Melbourne,Melbourne,Greater Metro,-37.793927000000004,144.947922
19017,16,19259,1,19259.0,Boundary Road - Stop 22,22-Boundary Rd/Flemington Rd (North Melbourne),Platform,North Melbourne,3051.0,Melbourne,Melbourne,Greater Metro,-37.788408000000004,144.941015
19018,16,19261,1,19261.0,Mooltan Street - Stop 24,24-Mooltan St/Mt Alexander Rd (Flemington),Kerbside,Flemington,3031.0,Melbourne,Moonee Valley,Greater Metro,-37.783935,144.936999
19019,16,19264,1,19264.0,Essendon Tram Depot - Stop 27,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),Kerbside,Ascot Vale,3032.0,Melbourne,Moonee Valley,Greater Metro,-37.779399,144.931184
19020,16,19269,2,19269.0,Moonee Ponds Junction - Stop 32,33-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),Platform,Moonee Ponds,3039.0,Melbourne,Moonee Valley,Greater Metro,-37.766937,144.924911
19021,16,19273,5,19273.0,Doncaster SC,Doncaster SC/Williamsons Rd (Doncaster),Bus Bay,Doncaster,3108.0,Melbourne,Manningham,Greater Metro,-37.783803000000006,145.124842
19023,16,19330,1,19330.0,Mathoura Road - Stop 132,132-Toorak Village/Toorak Rd (Toorak),Kerbside,Toorak,3142.0,Melbourne,Stonnington,Greater Metro,-37.840969,145.008343
19024,16,19334,1,19334.0,Irving Road - Stop 136,136-Irving Rd/Toorak Rd (Toorak),Kerbside,Toorak,3142.0,Melbourne,Stonnington,Greater Metro,-37.842338,145.01994399999998
19025,16,19338,3,19338.0,Glenferrie Road - Stop 139,139-Glenferrie Rd/Toorak Rd (Toorak),Platform,Toorak,3142.0,Melbourne,Stonnington,Greater Metro,-37.843746,145.03110700000002
19026,16,19339,1,19339.0,Swanston Street - Stop 111,111-Swanston St/Elgin St (Carlton),Safety Zone,Carlton,3053.0,Melbourne,Melbourne,Greater Metro,-37.796903,144.964903
19027,16,19341,1,19341.0,Lytton Street - Stop 113,113-Lytton St/Lygon St (Carlton),Safety Zone,Carlton,3053.0,Melbourne,Melbourne,Greater Metro,-37.794137,144.968123
19028,16,19350,2,19350.0,Glenlyon Road - Stop 122,122-Glenlyon Rd/Lygon St (Brunswick East),Kerbside,Brunswick East,3057.0,Melbourne,Moreland,Greater Metro,-37.772517,144.971618
19029,16,19355,1,19355.0,Albion Street - Stop 127,127-Albion St/Holmes St (Brunswick East),Kerbside,Brunswick East,3057.0,Melbourne,Moreland,Greater Metro,-37.76189,144.974063
19030,16,19357,1,19357.0,Moreland Road - Stop 129,129-Moreland Rd/Nicholson St (Coburg),Kerbside,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.75654,144.97498000000002
19031,16,19360,2,19360.0,De Carle Street - Stop 131,131-De Carle St/Moreland Rd (Coburg),Kerbside,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.75566,144.966355
19032,16,19361,1,19361.0,Sydney Road - Stop 132,132-Sydney Rd/Moreland Rd (Coburg),Kerbside,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.755336,144.963855
19033,16,19368,1,19368.0,Bell Street - Stop 135,135-Bell St/Nicholson St (Coburg),Safety Zone,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.742823,144.978225
19034,16,19369,1,19369.0,Southbank Tram Depot - Stop 125A,125A-Southbank Tram Depot/Light Rail (South Melbourne),Platform,South Melbourne,3205.0,Melbourne,Port Phillip,Greater Metro,-37.82745,144.95398400000002
19035,16,19370,1,19370.0,Montague Street - Stop 126,126-Montague St/Light Rail (South Melbourne),Platform,South Melbourne,3205.0,Melbourne,Port Phillip,Greater Metro,-37.83024,144.948473
19036,16,19371,2,19371.0,North Port - Stop 127,127-North Port Station/Light Rail (Port Melbourne),Platform,Port Melbourne,3207.0,Melbourne,Melbourne,Greater Metro,-37.833217,144.94351
19037,16,19381,1,19381.0,North Richmond Station - Stop 19,19-North Richmond Railway Station/Victoria St (Abbotsford),Platform,Abbotsford,3067.0,Melbourne,Yarra,Greater Metro,-37.809657,144.992583
19038,16,19383,1,19383.0,Church Street - Stop 21,21-Church St/Victoria St (Abbotsford),Kerbside,Abbotsford,3067.0,Melbourne,Yarra,Greater Metro,-37.810494,145.000518
19039,16,19386,1,19386.0,Victoria Gardens - Stop 24,24-Burnley St/Victoria St (Richmond),Platform,Richmond,3121.0,Melbourne,Yarra,Greater Metro,-37.811358,145.01039
19040,16,19387,3,19387.0,River Boulevard - Stop 25,25-River Bvd/Victoria St (Richmond),Platform,Richmond,3121.0,Melbourne,Yarra,Greater Metro,-37.811761,145.013246
19041,16,19391,1,19391.0,High Street - Stop 29,29-High St/Barkers Rd (Kew),Kerbside,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.813027000000005,145.023177
19042,16,19393,1,19393.0,Stevenson Street - Stop 31,31-Stevenson St/High St (Kew),Kerbside,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.810231,145.026159
19043,16,19398,1,19398.0,Glenferrie Road - Stop 36,36-Glenferrie Rd/Cotham Rd (Kew),Kerbside,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.807621000000005,145.037912
19044,16,19405,1,19405.0,Deepdene Shopping Centre - Stop 43,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.810790000000004,145.064724
19045,16,19406,1,19406.0,Deepdene Park - Stop 44,44-Deepdene Park/Whitehorse Rd (Balwyn),Kerbside,Balwyn,3103.0,Melbourne,Boroondara,Greater Metro,-37.811240999999995,145.068526
